,true_LocalKey35,pred_LocalKey35,true_PrimaryDegree22,pred_PrimaryDegree22,true_SecondaryDegree22,pred_SecondaryDegree22,true_Inversion4,pred_Inversion4,true_ChordQuality15,pred_ChordQuality15,true_ChordRoot35,pred_ChordRoot35,true_Bass35,pred_Bass35,true_RomanNumeral76,pred_RomanNumeral76,true_TonicizedKey35,pred_TonicizedKey35,true_PitchClassSet94,pred_PitchClassSet94,true_HarmonicRhythm2,pred_HarmonicRhythm2,LocalKey35,PrimaryDegree22,SecondaryDegree22,Inversion4,ChordQuality15,ChordRoot35,Bass35,RomanNumeral76,TonicizedKey35,PitchClassSet94,HarmonicRhythm2,Degree,RomanNumeral,AltRomanNumeral
24,c,c,5,1,None,None,1,0,major triad,major triad,G,C,B,G,V,I,c,c,"(2, 7, 11)","(0, 3, 7)",False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False
25,c,c,5,1,None,None,1,0,major triad,major triad,G,C,B,G,V,I,c,c,"(2, 7, 11)","(0, 3, 7)",False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False
26,c,c,5,1,None,None,1,0,major triad,major triad,G,C,B,G,V,I,c,c,"(2, 7, 11)","(0, 3, 7)",False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False
27,c,c,5,1,None,None,1,0,major triad,major triad,G,C,B,G,V,I,c,c,"(2, 7, 11)","(0, 3, 7)",False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False
28,c,c,5,1,None,None,1,0,major triad,major triad,G,C,B,G,V,I,c,c,"(2, 7, 11)","(0, 3, 7)",False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False
29,c,c,5,1,None,None,1,0,major triad,major triad,G,C,B,G,V,I,c,c,"(2, 7, 11)","(0, 3, 7)",False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False
30,c,c,5,1,None,None,1,0,major triad,major triad,G,C,B,G,V,I,c,c,"(2, 7, 11)","(0, 3, 7)",False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False
31,c,c,5,1,None,None,1,0,major triad,major triad,G,C,B,C,V,I,c,c,"(2, 7, 11)","(0, 3, 7)",False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False
32,c,c,1,1,None,None,0,0,minor triad,major triad,C,C,C,A-,i,I,c,c,"(0, 3, 7)","(0, 3, 7)",True,False,True,True,True,True,False,True,False,False,True,True,False,True,False,False
33,c,c,1,1,None,None,0,0,minor triad,major triad,C,C,C,A-,i,I,c,c,"(0, 3, 7)","(0, 3, 7)",False,False,True,True,True,True,False,True,False,False,True,True,True,True,False,False
34,c,c,1,1,None,None,0,0,minor triad,major triad,C,C,C,A-,i,I,c,c,"(0, 3, 7)","(0, 3, 8)",False,False,True,True,True,True,False,True,False,False,True,False,True,True,False,False
35,c,c,1,1,None,None,0,0,minor triad,major triad,C,C,C,A-,i,I,c,c,"(0, 3, 7)","(0, 3, 8)",False,False,True,True,True,True,False,True,False,False,True,False,True,True,False,False
36,c,A-,1,1,None,None,0,0,minor triad,major triad,C,A-,C,A-,i,I,c,A-,"(0, 3, 7)","(0, 3, 8)",False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False
37,c,A-,1,1,None,None,0,0,minor triad,major triad,C,A-,C,A-,i,I,c,A-,"(0, 3, 7)","(0, 3, 8)",False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False
38,c,A-,1,1,None,None,0,0,minor triad,major triad,C,A-,C,A-,i,I,c,A-,"(0, 3, 7)","(0, 3, 8)",False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False
39,c,A-,1,1,None,None,0,0,minor triad,major triad,C,A-,C,A-,i,I,c,A-,"(0, 3, 7)","(0, 3, 8)",False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False
40,c,A-,4,1,None,None,1,0,minor triad,major triad,F,A-,A-,A-,iv,I,c,A-,"(0, 5, 8)","(0, 3, 8)",True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
41,c,A-,4,1,None,None,1,0,minor triad,major triad,F,A-,A-,A-,iv,I,c,A-,"(0, 5, 8)","(0, 5, 8)",False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False
42,c,A-,4,1,None,None,1,0,minor triad,major triad,F,A-,A-,A-,iv,I,c,A-,"(0, 5, 8)","(0, 5, 8)",False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False
43,c,A-,4,1,None,None,1,0,minor triad,major triad,F,A-,A-,A-,iv,I,c,A-,"(0, 5, 8)","(0, 5, 8)",False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False
44,c,A-,4,1,None,None,1,0,minor triad,major triad,F,A-,A-,A-,iv,V7,c,E-,"(0, 5, 8)","(0, 5, 8)",False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False
45,c,A-,4,1,None,None,1,0,minor triad,major triad,F,A-,A-,A-,iv,V7,c,E-,"(0, 5, 8)","(0, 5, 8)",False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False
46,c,f,4,5,None,None,1,0,minor triad,major triad,F,A-,A-,A-,iv,V7,c,E-,"(0, 5, 8)","(0, 5, 8)",False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False
47,c,E-,4,5,None,None,1,0,minor triad,dominant seventh chord,F,G,A-,A-,iv,V7,c,E-,"(0, 5, 8)","(0, 5, 8)",False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False
48,c,E-,7,5,None,None,0,0,major triad,dominant seventh chord,B-,G,B-,B-,VII,V7,c,E-,"(2, 5, 10)","(2, 5, 8, 10)",True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False
49,c,E-,7,5,None,None,0,0,major triad,dominant seventh chord,B-,G,B-,B-,VII,V7,c,E-,"(2, 5, 10)","(2, 5, 8, 10)",False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False
50,c,E-,7,5,None,None,0,0,major triad,dominant seventh chord,B-,G,B-,B-,VII,V7,c,E-,"(2, 5, 10)","(2, 5, 8, 10)",False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False
51,c,E-,7,5,None,None,0,0,major triad,dominant seventh chord,B-,G,B-,B-,VII,V7,c,E-,"(2, 5, 10)","(2, 5, 8, 10)",False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False
52,c,E-,7,5,None,None,0,0,major triad,dominant seventh chord,B-,G,B-,B-,VII,V7,c,E-,"(2, 5, 10)","(2, 5, 8, 10)",False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False
53,c,E-,7,5,None,None,0,0,major triad,dominant seventh chord,B-,G,B-,B-,VII,V7,c,E-,"(2, 5, 10)","(2, 5, 8, 10)",False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False
54,c,E-,7,5,None,None,0,0,major triad,dominant seventh chord,B-,G,B-,B-,VII,V7,c,E-,"(2, 5, 10)","(2, 5, 8, 10)",False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False
55,c,E-,7,5,None,None,0,0,major triad,dominant seventh chord,B-,G,B-,B-,VII,V7,c,E-,"(2, 5, 10)","(2, 5, 8, 10)",False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False
56,c,E-,7,5,None,None,0,0,major triad,dominant seventh chord,B-,G,B-,B-,VII,V7,c,E-,"(2, 5, 10)","(2, 5, 8, 10)",False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False
57,c,E-,7,5,None,None,0,0,major triad,dominant seventh chord,B-,G,B-,B-,VII,V7,c,E-,"(2, 5, 10)","(3, 7, 10)",False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False
58,c,E-,7,5,None,None,0,0,major triad,dominant seventh chord,B-,G,B-,B-,VII,V7,c,E-,"(2, 5, 10)","(3, 7, 10)",False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False
59,c,E-,7,5,None,None,0,0,major triad,dominant seventh chord,B-,G,B-,B-,VII,V7,c,E-,"(2, 5, 10)","(3, 7, 10)",False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False
60,c,E-,7,5,None,None,0,0,major triad,dominant seventh chord,B-,G,B-,B-,VII,V7,c,E-,"(2, 5, 10)","(3, 7, 10)",False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False
61,c,E-,7,5,None,None,0,0,major triad,dominant seventh chord,B-,G,B-,B-,VII,V7,c,E-,"(2, 5, 10)","(3, 7, 10)",False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False
62,c,E-,7,5,None,None,0,0,major triad,dominant seventh chord,B-,G,B-,B-,VII,V7,c,E-,"(2, 5, 10)","(3, 7, 10)",False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False
63,c,E-,7,5,None,None,0,0,major triad,dominant seventh chord,B-,G,B-,G,VII,V7,c,E-,"(2, 5, 10)","(3, 7, 10)",False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False
64,c,E-,3,5,None,None,1,0,major triad,dominant seventh chord,E-,G,G,G,III,V7,c,E-,"(3, 7, 10)","(3, 7, 10)",True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
65,c,E-,3,5,None,None,1,0,major triad,dominant seventh chord,E-,G,G,G,III,V7,c,E-,"(3, 7, 10)","(3, 7, 10)",False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False
66,c,E-,3,5,None,None,1,0,major triad,dominant seventh chord,E-,G,G,G,III,V7,c,E-,"(3, 7, 10)","(3, 7, 10)",False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False
67,c,E-,3,5,None,None,1,0,major triad,dominant seventh chord,E-,G,G,G,III,V7,c,E-,"(3, 7, 10)","(3, 7, 10)",False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False
68,c,E-,3,5,None,None,1,0,major triad,dominant seventh chord,E-,G,G,G,III,V7,c,E-,"(3, 7, 10)","(3, 7, 10)",False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False
69,c,E-,3,5,None,None,1,0,major triad,dominant seventh chord,E-,G,G,G,III,V7,c,E-,"(3, 7, 10)","(3, 7, 10)",False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False
70,c,E-,3,5,None,None,1,0,major triad,dominant seventh chord,E-,G,G,G,III,V7,c,E-,"(3, 7, 10)","(0, 5, 8)",False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
71,c,E-,3,5,None,None,1,0,major triad,dominant seventh chord,E-,B-,G,A-,III,V7,c,E-,"(3, 7, 10)","(0, 5, 8)",False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
72,c,E-,6,1,None,None,0,0,major triad,minor triad,A-,B-,A-,A-,VI,V7,c,E-,"(0, 3, 8)","(0, 5, 8)",True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False
73,c,E-,6,1,None,None,0,0,major triad,minor triad,A-,F,A-,A-,VI,V7,c,E-,"(0, 3, 8)","(0, 5, 8)",False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False
74,c,E-,6,1,None,None,0,0,major triad,minor triad,A-,F,A-,A-,VI,i,c,E-,"(0, 3, 8)","(0, 5, 8)",False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False
75,c,E-,6,1,None,None,0,0,major triad,minor triad,A-,F,A-,A-,VI,i,c,E-,"(0, 3, 8)","(0, 5, 8)",False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False
76,c,E-,6,1,None,None,0,0,major triad,minor triad,A-,F,A-,A-,VI,i,c,E-,"(0, 3, 8)","(0, 5, 8)",False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False
77,c,E-,6,1,None,None,0,0,major triad,minor triad,A-,F,A-,A-,VI,i,c,E-,"(0, 3, 8)","(0, 5, 8)",False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False
78,c,E-,6,1,None,None,0,0,major triad,minor triad,A-,F,A-,A-,VI,i,c,E-,"(0, 3, 8)","(0, 5, 8)",False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False
79,c,E-,6,1,None,None,0,0,major triad,minor triad,A-,F,A-,A-,VI,i,c,E-,"(0, 3, 8)","(0, 5, 8)",False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False
80,c,E-,2,5,None,None,1,0,minor triad,minor triad,D,F,F,A-,ii,i,c,E-,"(2, 5, 9)","(0, 5, 8)",True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
81,c,E-,2,5,None,None,1,0,minor triad,minor triad,D,F,F,A-,ii,i,c,E-,"(2, 5, 9)","(0, 5, 8)",False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False
82,c,E-,2,1,None,None,1,0,minor triad,minor triad,D,F,F,A-,ii,i,c,E-,"(2, 5, 9)","(0, 5, 8)",False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False
83,c,E-,2,1,None,None,1,0,minor triad,minor triad,D,F,F,A-,ii,i,c,E-,"(2, 5, 9)","(0, 5, 8)",False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False
84,c,E-,2,1,None,None,1,0,minor triad,minor triad,D,F,F,A-,ii,i,c,E-,"(2, 5, 9)","(0, 5, 8)",False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False
85,c,E-,2,1,None,None,1,0,minor triad,minor triad,D,F,F,A-,ii,i,c,E-,"(2, 5, 9)","(0, 5, 8)",False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False
86,c,E-,2,1,None,None,1,0,minor triad,minor triad,D,F,F,A-,ii,i,c,E-,"(2, 5, 9)","(0, 5, 8)",False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False
87,c,E-,2,1,None,None,1,0,minor triad,minor triad,D,F,F,G,ii,i,c,E-,"(2, 5, 9)","(0, 5, 8)",False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False
88,c,c,5,1,None,None,0,0,dominant seventh chord,major triad,G,G,G,G,V7,i,c,E-,"(2, 5, 7, 11)","(0, 5, 8)",True,False,True,False,True,True,False,True,True,False,False,False,False,False,False,False
89,c,c,5,1,None,None,0,0,dominant seventh chord,major triad,G,G,G,G,V7,i,c,E-,"(2, 5, 7, 11)","(0, 5, 8)",False,False,True,False,True,True,False,True,True,False,False,False,True,False,False,False
90,c,c,5,1,None,None,0,0,dominant seventh chord,major triad,G,G,G,G,V7,i,c,E-,"(2, 5, 7, 11)","(0, 5, 8)",False,False,True,False,True,True,False,True,True,False,False,False,True,False,False,False
91,c,c,5,1,None,None,0,0,dominant seventh chord,major triad,G,G,G,G,V7,i,c,E-,"(2, 5, 7, 11)","(0, 3, 7)",False,False,True,False,True,True,False,True,True,False,False,False,True,False,False,False
92,c,c,5,1,None,None,0,0,dominant seventh chord,major triad,G,G,G,G,V7,i,c,E-,"(2, 5, 7, 11)","(0, 3, 7)",False,False,True,False,True,True,False,True,True,False,False,False,True,False,False,False
93,c,c,5,1,None,None,0,0,dominant seventh chord,major triad,G,G,G,G,V7,i,c,E-,"(2, 5, 7, 11)","(0, 3, 7)",False,False,True,False,True,True,False,True,True,False,False,False,True,False,False,False
94,c,c,5,1,None,None,0,0,dominant seventh chord,minor triad,G,G,G,G,V7,i,c,E-,"(2, 5, 7, 11)","(0, 3, 7)",False,False,True,False,True,True,False,True,True,False,False,False,True,False,False,False
95,c,c,5,1,None,None,0,0,dominant seventh chord,minor triad,G,F,G,G,V7,i,c,E-,"(2, 5, 7, 11)","(0, 5, 8)",False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False
96,c,c,1,1,None,None,1,0,minor triad,minor triad,C,F,E-,G,i,i,c,E-,"(0, 3, 7)","(0, 3, 7)",True,False,True,True,True,False,True,False,False,True,False,True,False,True,False,False
97,c,c,1,1,None,None,1,0,minor triad,minor triad,C,F,E-,G,i,i,c,E-,"(0, 3, 7)","(0, 3, 7)",False,False,True,True,True,False,True,False,False,True,False,True,True,True,False,False
98,c,c,1,1,None,None,1,0,minor triad,minor triad,C,F,E-,G,i,i,c,E-,"(0, 3, 7)","(0, 3, 7)",False,False,True,True,True,False,True,False,False,True,False,True,True,True,False,False
99,c,c,1,1,None,None,1,0,minor triad,minor triad,C,F,E-,G,i,i,c,E-,"(0, 3, 7)","(0, 3, 7)",False,False,True,True,True,False,True,False,False,True,False,True,True,True,False,False
100,c,c,1,1,None,None,1,0,minor triad,minor triad,C,F,E-,A-,i,i,c,E-,"(0, 3, 7)","(0, 3, 7)",False,False,True,True,True,False,True,False,False,True,False,True,True,True,False,False
101,c,c,1,1,None,None,1,0,minor triad,minor triad,C,F,E-,A-,i,i,c,E-,"(0, 3, 7)","(0, 5, 8)",False,False,True,True,True,False,True,False,False,True,False,False,True,True,False,False
102,c,c,1,1,None,None,1,0,minor triad,minor triad,C,F,E-,A-,i,i,c,E-,"(0, 3, 7)","(0, 5, 8)",False,False,True,True,True,False,True,False,False,True,False,False,True,True,False,False
103,c,c,1,1,None,None,1,0,minor triad,minor triad,C,F,E-,A-,i,i,c,c,"(0, 3, 7)","(0, 5, 8)",False,False,True,True,True,False,True,False,False,True,True,False,True,True,False,False
104,c,c,4,1,None,None,1,0,minor triad,minor triad,F,F,A-,A-,iv,i,c,E-,"(0, 5, 8)","(0, 5, 8)",True,False,True,False,True,False,True,True,True,False,False,True,False,False,False,False
105,c,c,4,1,None,None,1,0,minor triad,minor triad,F,F,A-,A-,iv,i,c,E-,"(0, 5, 8)","(0, 5, 8)",False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False
106,c,c,4,1,None,None,1,0,minor triad,minor triad,F,F,A-,A-,iv,i,c,E-,"(0, 5, 8)","(0, 5, 8)",False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False
107,c,c,4,1,None,None,1,0,minor triad,minor triad,F,F,A-,A-,iv,i,c,E-,"(0, 5, 8)","(0, 5, 8)",False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False
108,c,c,4,1,None,None,1,0,minor triad,minor triad,F,F,A-,A-,iv,i,c,c,"(0, 5, 8)","(0, 5, 8)",False,False,True,False,True,False,True,True,True,False,True,True,True,False,False,False
109,c,c,4,1,None,None,1,0,minor triad,minor triad,F,C,A-,A-,iv,i,c,c,"(0, 5, 8)","(0, 5, 8)",False,False,True,False,True,False,True,False,True,False,True,True,True,False,False,False
110,c,c,4,1,None,None,1,0,minor triad,minor triad,F,C,A-,A-,iv,i,c,c,"(0, 5, 8)","(0, 3, 7)",False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
111,c,c,4,1,None,None,1,0,minor triad,minor triad,F,C,A-,A-,iv,i,c,c,"(0, 5, 8)","(0, 3, 7)",False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
112,c,c,5,1,None,None,0,0,major triad,minor triad,G,C,G,G,V,i,c,c,"(2, 7, 11)","(0, 3, 7)",True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False
113,c,c,5,1,None,None,0,0,major triad,minor triad,G,C,G,G,V,i,c,c,"(2, 7, 11)","(0, 3, 7)",False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False
114,c,c,5,1,None,None,0,0,major triad,minor triad,G,C,G,G,V,i,c,c,"(2, 7, 11)","(0, 3, 7)",False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False
115,c,c,5,1,None,None,0,0,major triad,minor triad,G,C,G,G,V,i,c,c,"(2, 7, 11)","(0, 3, 7)",False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False
116,c,c,5,1,None,None,0,0,major triad,minor triad,G,C,G,G,V,i,c,c,"(2, 7, 11)","(0, 3, 7)",False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False
117,c,c,5,1,None,None,0,0,major triad,minor triad,G,C,G,G,V,i,c,c,"(2, 7, 11)","(0, 3, 7)",False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False
118,c,c,5,1,None,None,0,0,major triad,minor triad,G,C,G,G,V,i,c,c,"(2, 7, 11)","(0, 3, 7)",False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False
119,c,c,5,1,None,None,0,0,major triad,minor triad,G,C,G,G,V,i,c,c,"(2, 7, 11)","(0, 3, 7)",False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False
120,c,c,5,1,None,None,0,0,major triad,minor triad,G,C,G,G,V,i,c,c,"(2, 7, 11)","(0, 3, 7)",False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False
121,c,c,5,1,None,None,0,0,major triad,minor triad,G,C,G,G,V,i,c,c,"(2, 7, 11)","(0, 3, 7)",False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False
122,c,c,5,1,None,None,0,0,major triad,minor triad,G,C,G,G,V,i,c,c,"(2, 7, 11)","(0, 3, 7)",False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False
123,c,c,5,1,None,None,0,0,major triad,minor triad,G,C,G,G,V,i,c,c,"(2, 7, 11)","(0, 3, 7)",False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False
124,c,c,5,1,None,None,0,0,major triad,minor triad,G,C,G,G,V,i,c,c,"(2, 7, 11)","(0, 3, 7)",False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False
125,c,c,5,1,None,None,0,0,major triad,minor triad,G,C,G,G,V,i,c,c,"(2, 7, 11)","(0, 3, 7)",False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False
126,c,c,5,1,None,None,0,0,major triad,minor triad,G,C,G,G,V,i,c,c,"(2, 7, 11)","(0, 3, 7)",False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False
127,c,c,5,1,None,None,0,0,major triad,minor triad,G,C,G,G,V,i,c,c,"(2, 7, 11)","(0, 3, 7)",False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False
128,c,c,1,1,None,None,0,0,minor triad,minor triad,C,C,C,C,i,i,c,c,"(0, 3, 7)","(0, 3, 7)",True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True
129,c,c,1,1,None,None,0,0,minor triad,minor triad,C,C,C,C,i,i,c,c,"(0, 3, 7)","(0, 3, 7)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
130,c,c,1,1,None,None,0,0,minor triad,minor triad,C,C,C,C,i,i,c,c,"(0, 3, 7)","(0, 3, 7)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
131,c,c,1,1,None,None,0,0,minor triad,minor triad,C,C,C,C,i,i,c,c,"(0, 3, 7)","(0, 3, 7)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
