,true_LocalKey35,pred_LocalKey35,true_PrimaryDegree22,pred_PrimaryDegree22,true_SecondaryDegree22,pred_SecondaryDegree22,true_Inversion4,pred_Inversion4,true_ChordQuality15,pred_ChordQuality15,true_ChordRoot35,pred_ChordRoot35,true_Bass35,pred_Bass35,true_RomanNumeral76,pred_RomanNumeral76,true_TonicizedKey35,pred_TonicizedKey35,true_PitchClassSet94,pred_PitchClassSet94,true_HarmonicRhythm2,pred_HarmonicRhythm2,LocalKey35,PrimaryDegree22,SecondaryDegree22,Inversion4,ChordQuality15,ChordRoot35,Bass35,RomanNumeral76,TonicizedKey35,PitchClassSet94,HarmonicRhythm2,Degree,RomanNumeral,AltRomanNumeral
83,C,C,5,5,None,None,1,1,dominant seventh chord,dominant seventh chord,G,G,B,B,V7,V7,C,C,"(2, 5, 7, 11)","(2, 5, 7, 11)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
84,C,C,5,5,None,None,1,1,dominant seventh chord,dominant seventh chord,G,G,B,B,V7,V7,C,C,"(2, 5, 7, 11)","(2, 5, 7, 11)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
85,C,C,5,5,None,None,1,1,dominant seventh chord,dominant seventh chord,G,G,B,B,V7,V7,C,C,"(2, 5, 7, 11)","(2, 5, 7, 11)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
86,C,C,5,5,None,None,1,1,dominant seventh chord,dominant seventh chord,G,G,B,B,V7,V7,C,C,"(2, 5, 7, 11)","(2, 5, 7, 11)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
87,C,C,5,5,None,None,1,1,dominant seventh chord,dominant seventh chord,G,G,B,B,V7,V7,C,C,"(2, 5, 7, 11)","(2, 5, 7, 11)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
88,C,C,5,5,None,None,1,1,dominant seventh chord,dominant seventh chord,G,G,B,B,V7,V7,C,C,"(2, 5, 7, 11)","(2, 5, 7, 11)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
89,C,C,5,5,None,None,1,1,dominant seventh chord,dominant seventh chord,G,G,B,B,V7,V7,C,C,"(2, 5, 7, 11)","(2, 5, 7, 11)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
90,C,C,5,5,None,None,1,1,dominant seventh chord,dominant seventh chord,G,G,B,B,V7,V7,C,C,"(2, 5, 7, 11)","(2, 5, 7, 11)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
91,C,C,5,5,None,None,1,1,dominant seventh chord,dominant seventh chord,G,G,B,B,V7,V7,C,C,"(2, 5, 7, 11)","(2, 5, 7, 11)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
92,C,C,5,5,None,None,1,1,dominant seventh chord,dominant seventh chord,G,G,B,B,V7,V7,C,C,"(2, 5, 7, 11)","(2, 5, 7, 11)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
93,C,C,5,5,None,None,1,1,dominant seventh chord,dominant seventh chord,G,G,B,B,V7,V7,C,C,"(2, 5, 7, 11)","(2, 5, 7, 11)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
94,C,C,5,5,None,None,1,1,dominant seventh chord,dominant seventh chord,G,G,B,B,V7,V7,C,C,"(2, 5, 7, 11)","(2, 5, 7, 11)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
95,C,C,5,5,None,None,1,1,dominant seventh chord,dominant seventh chord,G,G,B,B,V7,V7,C,C,"(2, 5, 7, 11)","(2, 5, 7, 11)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
96,C,C,1,1,None,None,0,0,major triad,major triad,C,C,C,C,I,I,C,C,"(0, 4, 7)","(0, 4, 7)",True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
97,C,C,1,1,None,None,0,0,major triad,major triad,C,C,C,C,I,I,C,C,"(0, 4, 7)","(0, 4, 7)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
98,C,C,1,1,None,None,0,0,major triad,major triad,C,C,C,C,I,I,C,C,"(0, 4, 7)","(0, 4, 7)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
99,C,C,1,1,None,None,0,0,major triad,major triad,C,C,C,C,I,I,C,C,"(0, 4, 7)","(0, 4, 7)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
100,C,C,1,1,None,None,0,0,major triad,major triad,C,C,C,C,I,I,C,C,"(0, 4, 7)","(0, 4, 7)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
101,C,C,1,1,None,None,0,0,major triad,major triad,C,C,C,C,I,I,C,C,"(0, 4, 7)","(0, 4, 7)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
102,C,C,1,1,None,None,0,0,major triad,major triad,C,C,C,C,I,I,C,C,"(0, 4, 7)","(0, 4, 7)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
103,C,C,1,1,None,None,0,0,major triad,major triad,C,C,C,C,I,I,C,C,"(0, 4, 7)","(0, 4, 7)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
104,C,C,1,1,None,None,0,0,major triad,major triad,C,C,C,C,I,I,C,C,"(0, 4, 7)","(0, 4, 7)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
105,C,C,1,1,None,None,0,0,major triad,major triad,C,C,C,C,I,I,C,C,"(0, 4, 7)","(0, 4, 7)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
106,C,C,1,1,None,None,0,0,major triad,major triad,C,C,C,C,I,I,C,C,"(0, 4, 7)","(0, 4, 7)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
107,C,C,1,1,None,None,0,0,major triad,major triad,C,C,C,C,I,I,C,C,"(0, 4, 7)","(0, 4, 7)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
108,C,C,1,1,None,None,0,0,major triad,major triad,C,C,C,C,I,I,C,C,"(0, 4, 7)","(0, 4, 7)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
109,C,C,1,1,None,None,0,0,major triad,major triad,C,C,C,C,I,I,C,C,"(0, 4, 7)","(0, 4, 7)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
110,C,C,1,1,None,None,0,0,major triad,major triad,C,C,C,C,I,I,C,C,"(0, 4, 7)","(0, 4, 7)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
111,C,C,1,1,None,None,0,0,major triad,major triad,C,C,C,C,I,I,C,C,"(0, 4, 7)","(0, 4, 7)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
112,C,C,1,1,None,None,0,0,major triad,major triad,C,C,C,C,I,I,C,C,"(0, 4, 7)","(0, 4, 7)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
113,C,C,1,1,None,None,0,0,major triad,major triad,C,C,C,C,I,I,C,C,"(0, 4, 7)","(0, 4, 7)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
114,C,C,1,1,None,None,0,0,major triad,major triad,C,C,C,C,I,I,C,C,"(0, 4, 7)","(0, 4, 7)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
115,C,C,1,1,None,None,0,0,major triad,major triad,C,C,C,C,I,I,C,C,"(0, 4, 7)","(0, 4, 7)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
116,C,C,1,1,None,None,0,0,major triad,major triad,C,C,C,C,I,I,C,C,"(0, 4, 7)","(0, 4, 7)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
117,C,C,1,1,None,None,0,0,major triad,major triad,C,C,C,C,I,I,C,C,"(0, 4, 7)","(0, 4, 7)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
118,C,C,1,1,None,None,0,0,major triad,major triad,C,C,C,C,I,I,C,C,"(0, 4, 7)","(0, 4, 7)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
119,C,C,1,1,None,None,0,0,major triad,major triad,C,C,C,C,I,I,C,C,"(0, 4, 7)","(0, 4, 7)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
120,C,C,1,1,None,None,0,0,major triad,major triad,C,C,C,C,I,I,C,C,"(0, 4, 7)","(0, 4, 7)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
121,C,C,1,1,None,None,0,0,major triad,major triad,C,C,C,C,I,I,C,C,"(0, 4, 7)","(0, 4, 7)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
122,C,C,1,1,None,None,0,0,major triad,major triad,C,C,C,C,I,I,C,C,"(0, 4, 7)","(0, 4, 7)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
123,C,C,1,1,None,None,0,0,major triad,major triad,C,C,C,C,I,I,C,C,"(0, 4, 7)","(0, 4, 7)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
124,C,C,1,1,None,None,0,0,major triad,major triad,C,C,C,C,I,I,C,C,"(0, 4, 7)","(0, 4, 7)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
125,C,C,1,1,None,None,0,0,major triad,major triad,C,C,C,C,I,I,C,C,"(0, 4, 7)","(0, 4, 7)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
126,C,C,1,1,None,None,0,0,major triad,major triad,C,C,C,C,I,I,C,C,"(0, 4, 7)","(0, 4, 7)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
