,true_LocalKey35,pred_LocalKey35,true_PrimaryDegree22,pred_PrimaryDegree22,true_SecondaryDegree22,pred_SecondaryDegree22,true_Inversion4,pred_Inversion4,true_ChordQuality15,pred_ChordQuality15,true_ChordRoot35,pred_ChordRoot35,true_Bass35,pred_Bass35,true_RomanNumeral76,pred_RomanNumeral76,true_TonicizedKey35,pred_TonicizedKey35,true_PitchClassSet94,pred_PitchClassSet94,true_HarmonicRhythm2,pred_HarmonicRhythm2,LocalKey35,PrimaryDegree22,SecondaryDegree22,Inversion4,ChordQuality15,ChordRoot35,Bass35,RomanNumeral76,TonicizedKey35,PitchClassSet94,HarmonicRhythm2,Degree,RomanNumeral
57,C#,C#,1,1,None,None,1,1,major triad,major triad,C#,C#,E#,E#,I,I,C#,C#,"(1, 5, 8)","(1, 5, 8)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True
58,C#,C#,1,1,None,None,1,1,major triad,major triad,C#,C#,E#,E#,I,I,C#,C#,"(1, 5, 8)","(1, 5, 8)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True
59,C#,C#,1,1,None,None,1,2,major triad,major triad,C#,C#,E#,E#,I,I,C#,C#,"(1, 5, 8)","(1, 5, 8)",False,False,True,True,True,False,True,True,True,True,True,True,True,True,False
60,C#,C#,7,2,None,None,1,3,diminished triad,dominant seventh chord,B#,G#,D#,D#,viio,V7,C#,C#,"(0, 3, 6)","(0, 3, 6, 8)",True,True,True,False,True,False,False,False,True,False,True,False,True,False,False
61,C#,C#,7,2,None,None,1,3,diminished triad,dominant seventh chord,B#,G#,D#,D#,viio,V7,C#,C#,"(0, 3, 6)","(0, 3, 6, 8)",False,False,True,False,True,False,False,False,True,False,True,False,True,False,False
62,C#,C#,7,2,None,None,1,0,diminished triad,dominant seventh chord,B#,G#,D#,D#,viio,V7,C#,C#,"(0, 3, 6)","(0, 3, 6, 8)",False,False,True,False,True,False,False,False,True,False,True,False,True,False,False
63,C#,C#,7,2,None,None,1,0,diminished triad,dominant seventh chord,B#,G#,D#,D#,viio,V7,C#,C#,"(0, 3, 6)","(0, 3, 6, 8)",False,False,True,False,True,False,False,False,True,False,True,False,True,False,False
64,C#,C#,7,2,None,None,1,0,diminished triad,dominant seventh chord,B#,G#,D#,D#,viio,V7,C#,C#,"(0, 3, 6)","(0, 3, 6, 8)",False,False,True,False,True,False,False,False,True,False,True,False,True,False,False
65,C#,C#,7,2,None,None,1,0,diminished triad,dominant seventh chord,B#,G#,D#,D#,viio,V7,C#,C#,"(0, 3, 6)","(0, 3, 6, 8)",False,False,True,False,True,False,False,False,True,False,True,False,True,False,False
66,C#,C#,7,2,None,None,1,0,diminished triad,dominant seventh chord,B#,G#,D#,D#,viio,V7,C#,C#,"(0, 3, 6)",None,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False
67,C#,C#,7,2,None,None,1,0,diminished triad,dominant seventh chord,B#,G#,D#,D#,viio,V7,C#,C#,"(0, 3, 6)","(0, 3, 6, 8)",False,False,True,False,True,False,False,False,True,False,True,False,True,False,False
68,C#,C#,7,5,None,None,1,0,diminished triad,dominant seventh chord,B#,G#,D#,D#,viio,V7,C#,C#,"(0, 3, 6)","(0, 3, 6, 8)",False,False,True,False,True,False,False,False,True,False,True,False,True,False,False
69,C#,C#,7,5,None,None,1,0,diminished triad,dominant seventh chord,B#,G#,D#,D#,viio,V7,C#,C#,"(0, 3, 6)","(0, 3, 6, 8)",False,False,True,False,True,False,False,False,True,False,True,False,True,False,False
70,C#,C#,7,5,None,None,1,0,diminished triad,dominant seventh chord,B#,G#,D#,D#,viio,V7,C#,C#,"(0, 3, 6)","(0, 3, 6, 8)",False,False,True,False,True,False,False,False,True,False,True,False,True,False,False
71,C#,C#,7,5,None,None,1,0,diminished triad,dominant seventh chord,B#,G#,D#,D#,viio,V7,C#,C#,"(0, 3, 6)",None,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False
72,C#,C#,1,1,None,None,0,0,major triad,major triad,C#,C#,C#,C#,I,I,C#,C#,"(1, 5, 8)","(1, 5, 8)",True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
73,C#,C#,1,1,None,None,0,0,major triad,major triad,C#,C#,C#,C#,I,I,C#,C#,"(1, 5, 8)","(1, 5, 8)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True
74,C#,C#,1,1,None,None,0,0,major triad,major triad,C#,C#,C#,C#,I,I,C#,C#,"(1, 5, 8)","(1, 5, 8)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True
75,C#,C#,1,1,None,None,0,0,major triad,major triad,C#,C#,C#,C#,I,I,C#,C#,"(1, 5, 8)","(1, 5, 8)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True
76,C#,C#,1,1,None,None,0,0,major triad,major triad,C#,C#,C#,C#,I,I,C#,C#,"(1, 5, 8)","(1, 5, 8)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True
77,C#,C#,1,1,None,None,0,0,major triad,major triad,C#,C#,C#,C#,I,I,C#,C#,"(1, 5, 8)","(1, 5, 8)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True
78,C#,C#,1,1,None,None,0,0,major triad,major triad,C#,C#,C#,C#,I,I,C#,C#,"(1, 5, 8)","(1, 5, 8)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True
79,C#,C#,1,1,None,None,0,0,major triad,major triad,C#,C#,C#,C#,I,I,C#,C#,"(1, 5, 8)","(1, 5, 8)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True
80,C#,C#,1,1,None,None,0,0,major triad,major triad,C#,C#,C#,C#,I,I,C#,C#,"(1, 5, 8)","(1, 5, 8)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True
81,C#,C#,1,1,None,None,0,0,major triad,major triad,C#,C#,C#,C#,I,I,C#,C#,"(1, 5, 8)","(1, 5, 8)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True
82,C#,C#,1,1,None,None,0,0,major triad,major triad,C#,C#,C#,C#,I,I,C#,C#,"(1, 5, 8)","(1, 5, 8)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True
83,C#,C#,1,1,None,None,0,0,major triad,major triad,C#,C#,C#,C#,I,I,C#,C#,"(1, 5, 8)","(1, 5, 8)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True
84,C#,C#,2,1,None,None,2,0,minor seventh chord,major triad,D#,C#,A#,C#,ii7,I,C#,C#,"(1, 3, 6, 10)","(1, 5, 8)",True,False,True,False,True,False,False,False,False,False,True,False,False,False,False
85,C#,C#,2,1,None,None,2,0,minor seventh chord,major triad,D#,C#,A#,C#,ii7,I,C#,C#,"(1, 3, 6, 10)","(1, 5, 8)",False,False,True,False,True,False,False,False,False,False,True,False,True,False,False
86,C#,C#,2,1,None,None,2,0,minor seventh chord,major triad,D#,C#,A#,C#,ii7,I,C#,C#,"(1, 3, 6, 10)","(1, 5, 8)",False,False,True,False,True,False,False,False,False,False,True,False,True,False,False
87,C#,C#,2,1,None,None,2,0,minor seventh chord,major triad,D#,C#,A#,C#,ii7,I,C#,C#,"(1, 3, 6, 10)","(1, 5, 8)",False,False,True,False,True,False,False,False,False,False,True,False,True,False,False
88,C#,C#,2,5,None,None,2,0,minor seventh chord,major triad,D#,C#,A#,B#,ii7,I,C#,C#,"(1, 3, 6, 10)","(0, 3, 8)",False,True,True,False,True,False,False,False,False,False,True,False,False,False,False
89,C#,C#,2,5,None,None,2,0,minor seventh chord,major triad,D#,C#,A#,B#,ii7,V7,C#,C#,"(1, 3, 6, 10)","(0, 3, 8)",False,False,True,False,True,False,False,False,False,False,True,False,True,False,False
90,C#,C#,2,5,None,None,2,0,minor seventh chord,major triad,D#,C#,A#,B#,ii7,V7,C#,C#,"(1, 3, 6, 10)","(0, 3, 8)",False,False,True,False,True,False,False,False,False,False,True,False,True,False,False
91,C#,C#,2,5,None,None,2,0,minor seventh chord,major triad,D#,G#,A#,B#,ii7,V7,C#,C#,"(1, 3, 6, 10)","(0, 3, 8)",False,False,True,False,True,False,False,False,False,False,True,False,True,False,False
92,C#,C#,2,5,None,None,2,0,minor seventh chord,major triad,D#,G#,A#,B#,ii7,I,C#,C#,"(1, 3, 6, 10)","(0, 3, 8)",False,True,True,False,True,False,False,False,False,False,True,False,False,False,False
93,C#,C#,2,5,None,None,2,0,minor seventh chord,major triad,D#,G#,A#,B#,ii7,I,C#,C#,"(1, 3, 6, 10)","(0, 3, 8)",False,False,True,False,True,False,False,False,False,False,True,False,True,False,False
94,C#,C#,2,5,None,None,2,0,minor seventh chord,major triad,D#,G#,A#,B#,ii7,I,C#,C#,"(1, 3, 6, 10)","(0, 3, 8)",False,False,True,False,True,False,False,False,False,False,True,False,True,False,False
95,C#,C#,2,5,None,None,2,0,minor seventh chord,major triad,D#,G#,A#,B#,ii7,I,C#,C#,"(1, 3, 6, 10)","(0, 3, 8)",False,False,True,False,True,False,False,False,False,False,True,False,True,False,False
96,G#,C#,1,5,None,None,0,0,major triad,major triad,G#,G#,G#,B#,I,V,G#,C#,"(0, 3, 8)","(0, 3, 8)",True,True,False,False,True,True,True,True,False,False,False,True,True,False,False
97,G#,C#,1,1,None,None,0,0,major triad,major triad,G#,G#,G#,B#,I,V,G#,C#,"(0, 3, 8)","(0, 3, 8)",False,False,False,True,True,True,True,True,False,False,False,True,True,True,False
98,G#,C#,1,1,None,None,0,0,major triad,major triad,G#,G#,G#,B#,I,V,G#,C#,"(0, 3, 8)","(0, 3, 8)",False,False,False,True,True,True,True,True,False,False,False,True,True,True,False
99,G#,C#,1,1,None,None,0,0,major triad,major triad,G#,G#,G#,B#,I,V,G#,C#,"(0, 3, 8)","(0, 3, 8)",False,False,False,True,True,True,True,True,False,False,False,True,True,True,False
100,G#,C#,1,1,None,None,0,0,major triad,major triad,G#,G#,G#,B#,I,V,G#,C#,"(0, 3, 8)","(0, 3, 8)",False,False,False,True,True,True,True,True,False,False,False,True,True,True,False
101,G#,C#,1,1,None,None,0,0,major triad,major triad,G#,G#,G#,B#,I,V,G#,C#,"(0, 3, 8)","(0, 3, 8)",False,False,False,True,True,True,True,True,False,False,False,True,True,True,False
102,G#,C#,1,1,None,None,0,0,major triad,major triad,G#,G#,G#,B#,I,V,G#,C#,"(0, 3, 8)","(0, 3, 8)",False,False,False,True,True,True,True,True,False,False,False,True,True,True,False
103,G#,C#,1,1,None,None,0,0,major triad,major triad,G#,G#,G#,B#,I,I,G#,C#,"(0, 3, 8)","(0, 3, 8)",False,False,False,True,True,True,True,True,False,True,False,True,True,True,False
104,G#,C#,1,1,None,None,0,0,major triad,major triad,G#,G#,G#,B#,I,I,G#,C#,"(0, 3, 8)","(0, 3, 8)",False,False,False,True,True,True,True,True,False,True,False,True,True,True,False
105,G#,C#,1,1,None,None,0,0,major triad,major triad,G#,G#,G#,B#,I,I,G#,C#,"(0, 3, 8)","(0, 3, 8)",False,False,False,True,True,True,True,True,False,True,False,True,True,True,False
106,G#,G#,1,1,None,None,0,0,major triad,major triad,G#,G#,G#,B#,I,I,G#,C#,"(0, 3, 8)","(0, 3, 8)",False,False,True,True,True,True,True,True,False,True,False,True,True,True,True
107,G#,G#,1,1,None,None,0,0,major triad,major triad,G#,G#,G#,B#,I,I,G#,G#,"(0, 3, 8)","(0, 3, 8)",False,False,True,True,True,True,True,True,False,True,True,True,True,True,True
108,G#,G#,2,1,None,None,3,0,minor seventh chord,minor triad,A#,G#,G#,B#,ii7,I,G#,G#,"(1, 5, 8, 10)","(1, 5, 8, 10)",True,False,True,False,True,False,False,False,False,False,True,True,False,False,False
109,G#,G#,2,1,None,None,3,0,minor seventh chord,minor triad,A#,G#,G#,B#,ii7,I,G#,G#,"(1, 5, 8, 10)","(1, 5, 8, 10)",False,False,True,False,True,False,False,False,False,False,True,True,True,False,False
110,G#,G#,2,1,None,None,3,0,minor seventh chord,minor triad,A#,A#,G#,B#,ii7,I,G#,G#,"(1, 5, 8, 10)","(1, 5, 8, 10)",False,False,True,False,True,False,False,True,False,False,True,True,True,False,False
111,G#,G#,2,1,None,None,3,0,minor seventh chord,minor triad,A#,A#,G#,B#,ii7,i,G#,G#,"(1, 5, 8, 10)","(1, 5, 8, 10)",False,False,True,False,True,False,False,True,False,False,True,True,True,False,False
112,G#,G#,2,1,None,None,3,0,minor seventh chord,minor triad,A#,A#,G#,C#,ii7,I,G#,G#,"(1, 5, 8, 10)","(1, 5, 8, 10)",False,False,True,False,True,False,False,True,False,False,True,True,True,False,False
113,G#,G#,2,1,None,None,3,0,minor seventh chord,minor triad,A#,G#,G#,C#,ii7,I,G#,G#,"(1, 5, 8, 10)","(1, 5, 8, 10)",False,False,True,False,True,False,False,False,False,False,True,True,True,False,False
114,G#,G#,2,1,None,None,3,0,minor seventh chord,minor triad,A#,G#,G#,C#,ii7,I,G#,G#,"(1, 5, 8, 10)","(1, 5, 8, 10)",False,False,True,False,True,False,False,False,False,False,True,True,True,False,False
115,G#,G#,2,1,None,None,3,0,minor seventh chord,minor triad,A#,G#,G#,C#,ii7,I,G#,C#,"(1, 5, 8, 10)","(1, 5, 8, 10)",False,False,True,False,True,False,False,False,False,False,False,True,True,False,False
116,G#,C#,2,1,None,None,3,0,minor seventh chord,major triad,A#,G#,G#,C#,ii7,I,G#,C#,"(1, 5, 8, 10)","(0, 3, 8)",False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
117,G#,C#,2,1,None,None,3,0,minor seventh chord,major triad,A#,G#,G#,C#,ii7,I,G#,C#,"(1, 5, 8, 10)","(0, 3, 8)",False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
118,G#,C#,2,1,None,None,3,0,minor seventh chord,major triad,A#,G#,G#,C#,ii7,I,G#,C#,"(1, 5, 8, 10)","(0, 3, 8)",False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
119,G#,C#,2,1,None,None,3,0,minor seventh chord,major triad,A#,G#,G#,C#,ii7,I,G#,C#,"(1, 5, 8, 10)","(0, 3, 8)",False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
120,G#,C#,1,1,None,None,0,0,major triad,major triad,G#,G#,G#,G#,I,I,G#,C#,"(0, 3, 8)","(0, 3, 8)",True,False,False,True,True,True,True,True,True,True,False,True,False,True,False
121,G#,C#,1,1,None,None,0,0,major triad,major triad,G#,G#,G#,G#,I,I,G#,C#,"(0, 3, 8)","(0, 3, 8)",False,False,False,True,True,True,True,True,True,True,False,True,True,True,False
122,G#,G#,1,1,None,None,0,0,major triad,major triad,G#,G#,G#,G#,I,I,G#,C#,"(0, 3, 8)","(0, 3, 8)",False,False,True,True,True,True,True,True,True,True,False,True,True,True,True
123,G#,G#,1,1,None,None,0,0,major triad,major triad,G#,G#,G#,G#,I,I,G#,C#,"(0, 3, 8)","(0, 3, 8)",False,False,True,True,True,True,True,True,True,True,False,True,True,True,True
124,G#,G#,1,1,None,None,0,0,major triad,major triad,G#,G#,G#,G#,I,I,G#,C#,"(0, 3, 8)","(0, 3, 8)",False,True,True,True,True,True,True,True,True,True,False,True,False,True,True
125,G#,G#,1,1,None,None,0,0,major triad,major triad,G#,G#,G#,G#,I,I,G#,C#,"(0, 3, 8)","(0, 3, 8)",False,False,True,True,True,True,True,True,True,True,False,True,True,True,True
