,true_LocalKey35,pred_LocalKey35,true_PrimaryDegree22,pred_PrimaryDegree22,true_SecondaryDegree22,pred_SecondaryDegree22,true_Inversion4,pred_Inversion4,true_ChordQuality15,pred_ChordQuality15,true_ChordRoot35,pred_ChordRoot35,true_Bass35,pred_Bass35,true_RomanNumeral76,pred_RomanNumeral76,true_TonicizedKey35,pred_TonicizedKey35,true_PitchClassSet94,pred_PitchClassSet94,true_HarmonicRhythm2,pred_HarmonicRhythm2,LocalKey35,PrimaryDegree22,SecondaryDegree22,Inversion4,ChordQuality15,ChordRoot35,Bass35,RomanNumeral76,TonicizedKey35,PitchClassSet94,HarmonicRhythm2,Degree,RomanNumeral,AltRomanNumeral
53,C#,C#,1,1,None,None,1,1,major triad,major triad,C#,C#,E#,E#,I,I,C#,C#,"(1, 5, 8)","(1, 5, 8)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
54,C#,C#,1,1,None,None,1,0,major triad,major triad,C#,C#,E#,C#,I,I,C#,C#,"(1, 5, 8)","(1, 5, 8)",False,False,True,True,True,False,True,True,False,True,True,True,True,True,False,False
55,C#,C#,1,1,None,None,1,0,major triad,major triad,C#,C#,E#,C#,I,I,C#,C#,"(1, 5, 8)","(1, 5, 8)",False,False,True,True,True,False,True,True,False,True,True,True,True,True,False,False
56,C#,C#,1,1,None,None,1,0,major triad,major triad,C#,C#,E#,C#,I,I,C#,C#,"(1, 5, 8)","(1, 5, 8)",False,False,True,True,True,False,True,True,False,True,True,True,True,True,False,False
57,C#,C#,1,1,None,None,1,0,major triad,major triad,C#,C#,E#,C#,I,I,C#,C#,"(1, 5, 8)","(1, 5, 8)",False,False,True,True,True,False,True,True,False,True,True,True,True,True,False,False
58,C#,C#,1,1,None,None,1,0,major triad,major triad,C#,C#,E#,C#,I,I,C#,C#,"(1, 5, 8)","(1, 5, 8)",False,False,True,True,True,False,True,True,False,True,True,True,True,True,False,False
59,C#,C#,1,1,None,None,1,0,major triad,major triad,C#,C#,E#,C#,I,I,C#,C#,"(1, 5, 8)","(1, 5, 8)",False,False,True,True,True,False,True,True,False,True,True,True,True,True,False,False
60,C#,C#,7,7,None,None,1,0,diminished triad,dominant seventh chord,B#,D#,D#,D#,viio,V7,C#,C#,"(0, 3, 6)",None,True,True,True,True,True,False,False,False,True,False,True,False,True,True,False,False
61,C#,C#,7,7,None,None,1,1,diminished triad,diminished triad,B#,D#,D#,D#,viio,V7,C#,C#,"(0, 3, 6)",None,False,False,True,True,True,True,True,False,True,False,True,False,True,True,False,False
62,C#,C#,7,7,None,None,1,1,diminished triad,diminished triad,B#,D#,D#,D#,viio,viio,C#,C#,"(0, 3, 6)",None,False,False,True,True,True,True,True,False,True,True,True,False,True,True,False,True
63,C#,C#,7,7,None,None,1,0,diminished triad,diminished triad,B#,D#,D#,D#,viio,viio,C#,C#,"(0, 3, 6)",None,False,False,True,True,True,False,True,False,True,True,True,False,True,True,False,False
64,C#,C#,7,7,None,None,1,0,diminished triad,diminished triad,B#,D#,D#,D#,viio,V7,C#,C#,"(0, 3, 6)",None,False,False,True,True,True,False,True,False,True,False,True,False,True,True,False,False
65,C#,C#,7,7,None,None,1,0,diminished triad,diminished triad,B#,D#,D#,D#,viio,V7,C#,C#,"(0, 3, 6)",None,False,False,True,True,True,False,True,False,True,False,True,False,True,True,False,False
66,C#,C#,7,7,None,None,1,0,diminished triad,diminished triad,B#,D#,D#,D#,viio,viio,C#,C#,"(0, 3, 6)",None,False,False,True,True,True,False,True,False,True,True,True,False,True,True,False,False
67,C#,C#,7,7,None,None,1,0,diminished triad,diminished triad,B#,D#,D#,D#,viio,viio,C#,C#,"(0, 3, 6)",None,False,False,True,True,True,False,True,False,True,True,True,False,True,True,False,False
68,C#,C#,7,7,None,None,1,1,diminished triad,diminished triad,B#,B#,D#,D#,viio,viio,C#,C#,"(0, 3, 6)","(0, 3, 6)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
69,C#,C#,7,7,None,None,1,0,diminished triad,dominant seventh chord,B#,G#,D#,D#,viio,V7,C#,C#,"(0, 3, 6)","(0, 3, 6)",False,False,True,True,True,False,False,False,True,False,True,True,True,True,False,False
70,C#,C#,7,7,None,None,1,0,diminished triad,diminished triad,B#,G#,D#,D#,viio,V7,C#,C#,"(0, 3, 6)","(0, 3, 6)",False,False,True,True,True,False,True,False,True,False,True,True,True,True,False,False
71,C#,C#,7,7,None,None,1,0,diminished triad,diminished triad,B#,G#,D#,D#,viio,V7,C#,C#,"(0, 3, 6)","(0, 3, 6)",False,False,True,True,True,False,True,False,True,False,True,True,True,True,False,False
72,C#,C#,1,1,None,None,0,0,major triad,major triad,C#,C#,C#,C#,I,I,C#,C#,"(1, 5, 8)","(1, 5, 8)",True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
73,C#,C#,1,1,None,None,0,0,major triad,major triad,C#,C#,C#,C#,I,I,C#,C#,"(1, 5, 8)","(1, 5, 8)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
74,C#,C#,1,1,None,None,0,0,major triad,major triad,C#,C#,C#,C#,I,I,C#,C#,"(1, 5, 8)","(1, 5, 8)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
75,C#,C#,1,1,None,None,0,0,major triad,major triad,C#,C#,C#,C#,I,I,C#,C#,"(1, 5, 8)","(1, 5, 8)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
76,C#,C#,1,1,None,None,0,0,major triad,major triad,C#,C#,C#,C#,I,I,C#,C#,"(1, 5, 8)","(1, 5, 8)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
77,C#,C#,1,1,None,None,0,0,major triad,major triad,C#,C#,C#,C#,I,I,C#,C#,"(1, 5, 8)","(1, 5, 8)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
78,C#,C#,1,1,None,None,0,0,major triad,major triad,C#,C#,C#,C#,I,I,C#,C#,"(1, 5, 8)","(1, 5, 8)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
79,C#,C#,1,1,None,None,0,0,major triad,major triad,C#,C#,C#,C#,I,I,C#,C#,"(1, 5, 8)","(1, 5, 8)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
80,C#,C#,1,1,None,None,0,0,major triad,major triad,C#,C#,C#,C#,I,I,C#,C#,"(1, 5, 8)","(1, 5, 8)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
81,C#,C#,1,1,None,None,0,0,major triad,major triad,C#,C#,C#,C#,I,I,C#,C#,"(1, 5, 8)","(1, 5, 8)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
82,C#,C#,1,1,None,None,0,0,major triad,major triad,C#,C#,C#,C#,I,I,C#,C#,"(1, 5, 8)","(1, 5, 8)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
83,C#,C#,1,1,None,None,0,0,major triad,major triad,C#,C#,C#,C#,I,I,C#,C#,"(1, 5, 8)","(1, 5, 8)",False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
84,C#,C#,2,1,None,None,2,0,minor seventh chord,major triad,D#,C#,A#,C#,ii7,I,C#,C#,"(1, 3, 6, 10)","(1, 5, 8)",True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
85,C#,C#,2,1,None,None,2,0,minor seventh chord,major triad,D#,C#,A#,C#,ii7,I,C#,C#,"(1, 3, 6, 10)","(1, 5, 8)",False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False
86,C#,C#,2,1,None,None,2,0,minor seventh chord,major triad,D#,C#,A#,C#,ii7,I,C#,C#,"(1, 3, 6, 10)","(1, 5, 8)",False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False
87,C#,C#,2,1,None,None,2,0,minor seventh chord,major triad,D#,C#,A#,C#,ii7,I,C#,C#,"(1, 3, 6, 10)","(1, 5, 8)",False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False
88,C#,C#,2,1,None,None,2,0,minor seventh chord,major triad,D#,C#,A#,C#,ii7,I,C#,C#,"(1, 3, 6, 10)","(1, 5, 8)",False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False
89,C#,C#,2,1,None,None,2,0,minor seventh chord,major triad,D#,C#,A#,C#,ii7,I,C#,C#,"(1, 3, 6, 10)","(1, 5, 8)",False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False
90,C#,C#,2,1,None,None,2,0,minor seventh chord,major triad,D#,C#,A#,C#,ii7,I,C#,C#,"(1, 3, 6, 10)","(1, 5, 8)",False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False
91,C#,C#,2,1,None,None,2,0,minor seventh chord,major triad,D#,G#,A#,C#,ii7,I,C#,C#,"(1, 3, 6, 10)",None,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False
92,C#,C#,2,1,None,None,2,0,minor seventh chord,major triad,D#,G#,A#,C#,ii7,I,C#,C#,"(1, 3, 6, 10)","(0, 3, 8)",False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False
93,C#,C#,2,1,None,None,2,0,minor seventh chord,major triad,D#,G#,A#,C#,ii7,I,C#,C#,"(1, 3, 6, 10)","(0, 3, 8)",False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False
94,C#,C#,2,1,None,None,2,0,minor seventh chord,major triad,D#,G#,A#,C#,ii7,I,C#,C#,"(1, 3, 6, 10)","(0, 3, 8)",False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False
95,C#,C#,2,1,None,None,2,0,minor seventh chord,major triad,D#,G#,A#,C#,ii7,I,C#,C#,"(1, 3, 6, 10)","(0, 3, 8)",False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False
96,G#,C#,1,1,None,None,0,0,major triad,major triad,G#,G#,G#,B#,I,V,G#,C#,"(0, 3, 8)","(0, 3, 8)",True,True,False,True,True,True,True,True,False,False,False,True,True,True,False,False
97,G#,C#,1,5,None,None,0,0,major triad,major triad,G#,G#,G#,B#,I,V,G#,C#,"(0, 3, 8)","(0, 3, 8)",False,False,False,False,True,True,True,True,False,False,False,True,True,False,False,False
98,G#,C#,1,1,None,None,0,0,major triad,major triad,G#,G#,G#,B#,I,V,G#,C#,"(0, 3, 8)","(0, 3, 8)",False,False,False,True,True,True,True,True,False,False,False,True,True,True,False,False
99,G#,C#,1,1,None,None,0,0,major triad,major triad,G#,G#,G#,B#,I,V,G#,C#,"(0, 3, 8)","(0, 3, 8)",False,False,False,True,True,True,True,True,False,False,False,True,True,True,False,False
100,G#,C#,1,1,None,None,0,0,major triad,major triad,G#,G#,G#,B#,I,V,G#,C#,"(0, 3, 8)","(0, 3, 8)",False,False,False,True,True,True,True,True,False,False,False,True,True,True,False,False
101,G#,C#,1,1,None,None,0,0,major triad,major triad,G#,G#,G#,B#,I,V,G#,C#,"(0, 3, 8)","(0, 3, 8)",False,False,False,True,True,True,True,True,False,False,False,True,True,True,False,False
102,G#,C#,1,1,None,None,0,0,major triad,major triad,G#,G#,G#,B#,I,V,G#,C#,"(0, 3, 8)","(0, 3, 8)",False,False,False,True,True,True,True,True,False,False,False,True,True,True,False,False
103,G#,C#,1,5,None,None,0,0,major triad,major triad,G#,G#,G#,B#,I,V,G#,C#,"(0, 3, 8)","(0, 3, 8)",False,False,False,False,True,True,True,True,False,False,False,True,True,False,False,False
104,G#,G#,1,1,None,None,0,2,major triad,major triad,G#,G#,G#,B#,I,I,G#,C#,"(0, 3, 8)","(0, 3, 8)",False,True,True,True,True,False,True,True,False,True,False,True,False,True,False,False
105,G#,G#,1,1,None,None,0,2,major triad,major triad,G#,G#,G#,B#,I,I,G#,C#,"(0, 3, 8)","(0, 3, 8)",False,False,True,True,True,False,True,True,False,True,False,True,True,True,False,False
106,G#,G#,1,1,None,None,0,2,major triad,major triad,G#,G#,G#,G#,I,I,G#,C#,"(0, 3, 8)","(0, 3, 8)",False,False,True,True,True,False,True,True,True,True,False,True,True,True,False,False
107,G#,G#,1,1,None,None,0,2,major triad,major triad,G#,G#,G#,G#,I,I,G#,C#,"(0, 3, 8)","(0, 3, 8)",False,False,True,True,True,False,True,True,True,True,False,True,True,True,False,False
108,G#,G#,2,1,None,None,3,2,minor seventh chord,minor triad,A#,A#,G#,C#,ii7,ii,G#,C#,"(1, 5, 8, 10)","(1, 5, 8, 10)",True,True,True,False,True,False,False,True,False,False,False,True,True,False,False,False
109,G#,G#,2,1,None,None,3,2,minor seventh chord,minor triad,A#,A#,G#,C#,ii7,ii,G#,C#,"(1, 5, 8, 10)","(1, 5, 8, 10)",False,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False
110,G#,G#,2,1,None,None,3,2,minor seventh chord,minor triad,A#,A#,G#,C#,ii7,ii,G#,C#,"(1, 5, 8, 10)","(1, 5, 8, 10)",False,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False
111,G#,G#,2,1,None,None,3,2,minor seventh chord,minor triad,A#,A#,G#,C#,ii7,ii,G#,C#,"(1, 5, 8, 10)","(1, 5, 8, 10)",False,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False
112,G#,C#,2,4,None,None,3,2,minor seventh chord,minor triad,A#,A#,G#,C#,ii7,ii,G#,C#,"(1, 5, 8, 10)","(1, 5, 8, 10)",False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False
113,G#,C#,2,1,None,None,3,2,minor seventh chord,minor triad,A#,A#,G#,C#,ii7,ii,G#,C#,"(1, 5, 8, 10)","(1, 5, 8, 10)",False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False
114,G#,C#,2,1,None,None,3,2,minor seventh chord,minor triad,A#,A#,G#,C#,ii7,I,G#,C#,"(1, 5, 8, 10)","(1, 5, 8, 10)",False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False
115,G#,C#,2,1,None,None,3,2,minor seventh chord,major triad,A#,A#,G#,C#,ii7,I,G#,C#,"(1, 5, 8, 10)","(1, 5, 8, 10)",False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False
116,G#,C#,2,1,None,None,3,2,minor seventh chord,major triad,A#,C#,G#,C#,ii7,I,G#,C#,"(1, 5, 8, 10)","(1, 5, 8, 10)",False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False
117,G#,C#,2,1,None,None,3,2,minor seventh chord,major triad,A#,C#,G#,C#,ii7,I,G#,C#,"(1, 5, 8, 10)","(0, 3, 8)",False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
118,G#,G#,2,1,None,None,3,2,minor seventh chord,major triad,A#,G#,G#,C#,ii7,I,G#,C#,"(1, 5, 8, 10)","(0, 3, 8)",False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
119,G#,G#,2,1,None,None,3,0,minor seventh chord,major triad,A#,G#,G#,G#,ii7,I,G#,C#,"(1, 5, 8, 10)","(0, 3, 8)",False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False
120,G#,G#,1,1,None,None,0,0,major triad,major triad,G#,G#,G#,G#,I,I,G#,C#,"(0, 3, 8)","(0, 3, 8)",True,False,True,True,True,True,True,True,True,True,False,True,False,True,True,True
121,G#,G#,1,1,None,None,0,0,major triad,major triad,G#,G#,G#,G#,I,I,G#,C#,"(0, 3, 8)","(0, 3, 8)",False,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True
122,G#,G#,1,1,None,None,0,0,major triad,major triad,G#,G#,G#,G#,I,I,G#,C#,"(0, 3, 8)","(0, 3, 8)",False,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True
123,G#,G#,1,1,None,None,0,0,major triad,major triad,G#,G#,G#,G#,I,I,G#,C#,"(0, 3, 8)","(0, 3, 8)",False,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True
